author,werk,kapitel,vers,text
Corpus_cpg-2867,Übersetzung (Deutsch): Mahnwort an die Jugend über den nützlichen Gebrauch der heidnischen Literatur (BKV),I. Kapitel,1,"S. 446So vieles bestimmt mich, meine Jünglinge1, euch zu raten, was ich für das Beste halte, und was nach meiner Überzeugung euch nützen wird, wenn ihr darauf eingeht. Ich stehe ja in einem Alter, habe schon so viele Kämpfe durchgemacht und habe wahrhaftig genug die in allweg erzieherische Gunst und Mißgunst des Lebens erfahren, daß ich mich jetzt in den menschlichen DingenS. 447auskenne und denen, die eben in das Leben eintreten, den sichersten Weg weisen kann. Zudem komme ich dank unserer natürlichen Zusammengehörigkeit unmittelbar nach euren Eltern, so daß ich auch persönlich, kaum weniger Wohlwollen für euch habe als eure Väter2. Ich glaube aber auch, mich in euch nicht zu täuschen, wenn ich annehme, daß ihr jetzt nicht nach euren Eltern verlangt, wo ihr mich vor euch seht. Wenn ihr nun meine Worte freudig aufnehmt, so werdet ihr zur zweiten Klasse der bei Hesiod Belobten gehören; wenn aber nicht, so möchte ich euch nichts Unangenehmes sagen, wohl aber sollt ihr selbst euch der bekannten Verse erinnern, in denen er sagt: „Der Beste ist der, der von sich aus weiß, was er zu tun hat; trefflich auch der der von andern sich belehren läßt; wer aber zum einen nicht taugt und nicht zum andern, der ist unnütz zu allem3.“"
Corpus_cpg-2867,Übersetzung (Deutsch): Mahnwort an die Jugend über den nützlichen Gebrauch der heidnischen Literatur (BKV),I. Kapitel,,"παῖδες, eigentlich „Knaben“, „die“, wie es hernach heißt, „eben in das Leben [d. h. in die Welt] eintreten“, nachdem sie zuvor zu Hause beaufsichtigt waren.↩"
Corpus_cpg-2867,Übersetzung (Deutsch): Mahnwort an die Jugend über den nützlichen Gebrauch der heidnischen Literatur (BKV),I. Kapitel,,"Die Ansprache galt also den Basilius nahestehenden jungen. Leuten [wohl einem kleineren Kreise], denen er auch im weitern Verlaufe des Lebens ratend zur Seite bleiben will. [Vgl. c. 8, Schluß.]↩"
Corpus_cpg-2867,Übersetzung (Deutsch): Mahnwort an die Jugend über den nützlichen Gebrauch der heidnischen Literatur (BKV),I. Kapitel,,"Die Verse bei Hesiod [Opera et dies] von 293—297 lauten wörtlich:
ουὗτος μὲν πανάριστος ὅς αὐτὸς πάντα νοήσῃ
φρασσάμενος τά κ'ἒπειτα καὶ ἐς τέλος ᾒσιν ἀμείνω.
ἐσθλὸς δ'αὖ κὰκεῖνος ὂς εὖ εἰπόντι πίθηται
ὅς δέ κε μήτ αὐτὸς νοὲῃ μήτ᾿ ἄλλου ἀκούων.
ἐν θεμῷ βάλληται ὁ δ`αὖτ᾿ ἀχρήϊος ἀνήρ.↩"
Corpus_cpg-2867,Übersetzung (Deutsch): Mahnwort an die Jugend über den nützlichen Gebrauch der heidnischen Literatur (BKV),I. Kapitel,1,"S. 446So vieles bestimmt mich, meine Jünglinge1, euch zu raten, was ich für das Beste halte, und was nach meiner Überzeugung euch nützen wird, wenn ihr darauf eingeht. Ich stehe ja in einem Alter, habe schon so viele Kämpfe durchgemacht und habe wahrhaftig genug die in allweg erzieherische Gunst und Mißgunst des Lebens erfahren, daß ich mich jetzt in den menschlichen DingenS. 447auskenne und denen, die eben in das Leben eintreten, den sichersten Weg weisen kann. Zudem komme ich dank unserer natürlichen Zusammengehörigkeit unmittelbar nach euren Eltern, so daß ich auch persönlich, kaum weniger Wohlwollen für euch habe als eure Väter2. Ich glaube aber auch, mich in euch nicht zu täuschen, wenn ich annehme, daß ihr jetzt nicht nach euren Eltern verlangt, wo ihr mich vor euch seht. Wenn ihr nun meine Worte freudig aufnehmt, so werdet ihr zur zweiten Klasse der bei Hesiod Belobten gehören; wenn aber nicht, so möchte ich euch nichts Unangenehmes sagen, wohl aber sollt ihr selbst euch der bekannten Verse erinnern, in denen er sagt: „Der Beste ist der, der von sich aus weiß, was er zu tun hat; trefflich auch der der von andern sich belehren läßt; wer aber zum einen nicht taugt und nicht zum andern, der ist unnütz zu allem3.“"
Corpus_cpg-2867,Übersetzung (Deutsch): Mahnwort an die Jugend über den nützlichen Gebrauch der heidnischen Literatur (BKV),I. Kapitel,,"παῖδες, eigentlich „Knaben“, „die“, wie es hernach heißt, „eben in das Leben [d. h. in die Welt] eintreten“, nachdem sie zuvor zu Hause beaufsichtigt waren.↩"
Corpus_cpg-2867,Übersetzung (Deutsch): Mahnwort an die Jugend über den nützlichen Gebrauch der heidnischen Literatur (BKV),I. Kapitel,,"Die Ansprache galt also den Basilius nahestehenden jungen. Leuten [wohl einem kleineren Kreise], denen er auch im weitern Verlaufe des Lebens ratend zur Seite bleiben will. [Vgl. c. 8, Schluß.]↩"
Corpus_cpg-2867,Übersetzung (Deutsch): Mahnwort an die Jugend über den nützlichen Gebrauch der heidnischen Literatur (BKV),I. Kapitel,,"Die Verse bei Hesiod [Opera et dies] von 293—297 lauten wörtlich:
ουὗτος μὲν πανάριστος ὅς αὐτὸς πάντα νοήσῃ
φρασσάμενος τά κ'ἒπειτα καὶ ἐς τέλος ᾒσιν ἀμείνω.
ἐσθλὸς δ'αὖ κὰκεῖνος ὂς εὖ εἰπόντι πίθηται
ὅς δέ κε μήτ αὐτὸς νοὲῃ μήτ᾿ ἄλλου ἀκούων.
ἐν θεμῷ βάλληται ὁ δ`αὖτ᾿ ἀχρήϊος ἀνήρ.↩"
Corpus_cpg-2867,Übersetzung (Deutsch): Mahnwort an die Jugend über den nützlichen Gebrauch der heidnischen Literatur (BKV),I. Kapitel,1,"S. 446So vieles bestimmt mich, meine Jünglinge1, euch zu raten, was ich für das Beste halte, und was nach meiner Überzeugung euch nützen wird, wenn ihr darauf eingeht. Ich stehe ja in einem Alter, habe schon so viele Kämpfe durchgemacht und habe wahrhaftig genug die in allweg erzieherische Gunst und Mißgunst des Lebens erfahren, daß ich mich jetzt in den menschlichen DingenS. 447auskenne und denen, die eben in das Leben eintreten, den sichersten Weg weisen kann. Zudem komme ich dank unserer natürlichen Zusammengehörigkeit unmittelbar nach euren Eltern, so daß ich auch persönlich, kaum weniger Wohlwollen für euch habe als eure Väter2. Ich glaube aber auch, mich in euch nicht zu täuschen, wenn ich annehme, daß ihr jetzt nicht nach euren Eltern verlangt, wo ihr mich vor euch seht. Wenn ihr nun meine Worte freudig aufnehmt, so werdet ihr zur zweiten Klasse der bei Hesiod Belobten gehören; wenn aber nicht, so möchte ich euch nichts Unangenehmes sagen, wohl aber sollt ihr selbst euch der bekannten Verse erinnern, in denen er sagt: „Der Beste ist der, der von sich aus weiß, was er zu tun hat; trefflich auch der der von andern sich belehren läßt; wer aber zum einen nicht taugt und nicht zum andern, der ist unnütz zu allem3.“"
Corpus_cpg-2867,Übersetzung (Deutsch): Mahnwort an die Jugend über den nützlichen Gebrauch der heidnischen Literatur (BKV),I. Kapitel,,"παῖδες, eigentlich „Knaben“, „die“, wie es hernach heißt, „eben in das Leben [d. h. in die Welt] eintreten“, nachdem sie zuvor zu Hause beaufsichtigt waren.↩"
Corpus_cpg-2867,Übersetzung (Deutsch): Mahnwort an die Jugend über den nützlichen Gebrauch der heidnischen Literatur (BKV),I. Kapitel,,"Die Ansprache galt also den Basilius nahestehenden jungen. Leuten [wohl einem kleineren Kreise], denen er auch im weitern Verlaufe des Lebens ratend zur Seite bleiben will. [Vgl. c. 8, Schluß.]↩"
Corpus_cpg-2867,Übersetzung (Deutsch): Mahnwort an die Jugend über den nützlichen Gebrauch der heidnischen Literatur (BKV),I. Kapitel,,"Die Verse bei Hesiod [Opera et dies] von 293—297 lauten wörtlich:
ουὗτος μὲν πανάριστος ὅς αὐτὸς πάντα νοήσῃ
φρασσάμενος τά κ'ἒπειτα καὶ ἐς τέλος ᾒσιν ἀμείνω.
ἐσθλὸς δ'αὖ κὰκεῖνος ὂς εὖ εἰπόντι πίθηται
ὅς δέ κε μήτ αὐτὸς νοὲῃ μήτ᾿ ἄλλου ἀκούων.
ἐν θεμῷ βάλληται ὁ δ`αὖτ᾿ ἀχρήϊος ἀνήρ.↩"
Corpus_cpg-2867,Übersetzung (Deutsch): Mahnwort an die Jugend über den nützlichen Gebrauch der heidnischen Literatur (BKV),I. Kapitel,1,"S. 446So vieles bestimmt mich, meine Jünglinge1, euch zu raten, was ich für das Beste halte, und was nach meiner Überzeugung euch nützen wird, wenn ihr darauf eingeht. Ich stehe ja in einem Alter, habe schon so viele Kämpfe durchgemacht und habe wahrhaftig genug die in allweg erzieherische Gunst und Mißgunst des Lebens erfahren, daß ich mich jetzt in den menschlichen DingenS. 447auskenne und denen, die eben in das Leben eintreten, den sichersten Weg weisen kann. Zudem komme ich dank unserer natürlichen Zusammengehörigkeit unmittelbar nach euren Eltern, so daß ich auch persönlich, kaum weniger Wohlwollen für euch habe als eure Väter2. Ich glaube aber auch, mich in euch nicht zu täuschen, wenn ich annehme, daß ihr jetzt nicht nach euren Eltern verlangt, wo ihr mich vor euch seht. Wenn ihr nun meine Worte freudig aufnehmt, so werdet ihr zur zweiten Klasse der bei Hesiod Belobten gehören; wenn aber nicht, so möchte ich euch nichts Unangenehmes sagen, wohl aber sollt ihr selbst euch der bekannten Verse erinnern, in denen er sagt: „Der Beste ist der, der von sich aus weiß, was er zu tun hat; trefflich auch der der von andern sich belehren läßt; wer aber zum einen nicht taugt und nicht zum andern, der ist unnütz zu allem3.“"
Corpus_cpg-2867,Übersetzung (Deutsch): Mahnwort an die Jugend über den nützlichen Gebrauch der heidnischen Literatur (BKV),I. Kapitel,,"παῖδες, eigentlich „Knaben“, „die“, wie es hernach heißt, „eben in das Leben [d. h. in die Welt] eintreten“, nachdem sie zuvor zu Hause beaufsichtigt waren.↩"
Corpus_cpg-2867,Übersetzung (Deutsch): Mahnwort an die Jugend über den nützlichen Gebrauch der heidnischen Literatur (BKV),I. Kapitel,,"Die Ansprache galt also den Basilius nahestehenden jungen. Leuten [wohl einem kleineren Kreise], denen er auch im weitern Verlaufe des Lebens ratend zur Seite bleiben will. [Vgl. c. 8, Schluß.]↩"
Corpus_cpg-2867,Übersetzung (Deutsch): Mahnwort an die Jugend über den nützlichen Gebrauch der heidnischen Literatur (BKV),I. Kapitel,,"Die Verse bei Hesiod [Opera et dies] von 293—297 lauten wörtlich:
ουὗτος μὲν πανάριστος ὅς αὐτὸς πάντα νοήσῃ
φρασσάμενος τά κ'ἒπειτα καὶ ἐς τέλος ᾒσιν ἀμείνω.
ἐσθλὸς δ'αὖ κὰκεῖνος ὂς εὖ εἰπόντι πίθηται
ὅς δέ κε μήτ αὐτὸς νοὲῃ μήτ᾿ ἄλλου ἀκούων.
ἐν θεμῷ βάλληται ὁ δ`αὖτ᾿ ἀχρήϊος ἀνήρ.↩"
Corpus_cpg-2876a,Übersetzung (Deutsch): Fünfundfünfzig ausführliche Regeln in Frage und Antworten (BKV),1. Inhalt der Einleitung.,,"S. 39In der Einleitung fordert er die versammelten Brüder auf, die Zurückgezogenheit zu benutzen, um für das Heil ihrer Seele zu sorgen, die Lauheit abzulegen und die Bekehrung nicht von einem Tage auf den andern zu verschieben, damit sie, wenn der Herr käme, nicht unvorbereitet gefunden würden. Die Zeit der Buße ist auf diese Welt beschränkt, hier hilft Gott den sich Bekehrenden, hier zeigt er noch seine Langmuth, im Jenseits zeigt er sich nur als strenger und gerechter Richter. (1) Es genügt nicht, mit Worten nach dem Himmelreiche zu verlangen, sondern man muß sich keine Mühe um dasselbe verdrießen lassen. Wer nicht säet, kann nicht ernten, wer keinen Weinberg pflanzt, keine Trauben lesen, wer nicht kämpft, keine Siegeskränze beanspruchen. Auch kommt es darauf an, daß wir so handeln, wie es der Herr geboten hat, und uns nicht damit begnügen, das eine oder andere Gebot zu erfüllen oder mit dem einen oder andern Talente zu wirthschaften, sondern wir müssen alle Gebote halten, alle Talente gebrauchen, wie denn der Herr auch geboten hat, Alles zu halten, was er befohlen.Eineböse That macht alle vorhergebrachten guten Thaten unnütz. VonvielenKrankheiten frei sein nützt Nichts, wenn der Leib voneinerverzehrt wird. (2) Daß es Nichts nützt, das eineS. 40oder andere Gebot zu halten, zeigt das Beispiel des seligen Petrus, der trotz seiner vielen guten Werke keinen Theil am Herrn haben sollte, wenn er sich nicht waschen ließe. Freilich heißt es: „Jeder, der den Namen des Herrn anruft, wird gerettet werden;“ aber es heißt auch: „Nicht ein Jeder, der zu mir sagt: Herr, Herr, wird in das Himmelreich eingehen.“ Auch arbeitet der, welcher den Willen des Herrn nicht so thut, wie Gott will, vergebens, er hat seinen Lohn dahin. Auf dreifache Weise nun wird der Mensch zur Erfüllung der Gebote bewogen: entweder aus Furcht vor der Strafe, oder zur Erlangung des Lohnes, oder aus Liebe zum Gesetzgeber. Der Letzte aber wird allein selig gepriesen. (3) Um so mehr müssen alle Gebote gehalten werden, weil, wie die Schrift sagt, durch jede Übertretung Gott verunehrt wird. Wer daher die Lüste des Lebens der Erfüllung der Gebote vorzieht, wird an den Freuden der Engel und Heiligen keinen Theil haben, Niemand wird Siegern und Nichtkämpfern gleiche Kränze zuerkennen, um so weniger der gerechte Gott, der Jedem nach seinen Werken vergilt. Barmherzigkeit und Gerechtigkeit gehen bei ihm immer Hand in Hand. Seine Güte und Barmherzigkeit soll uns nicht zur Trägheit, sondern zur Buße führen; der Verstockte wird seinem Zorne nicht entgehen. Also alle Gebote Gottes muß der Mensch erfüllen, wenn er selig werden will; denn nur so kann er zur Vollkommenheit gelangen. Worin sich Jemand schwach fühlt, das möge er der gemeinsamen Berathung der Brüder vorlegen. Wie Basilius die Pflicht hat, das Evangelium zu verkündigen, so müssen die übrigen forschen und die Vorschriften mit Eifer beobachten, damit nicht Joh. 12, 48 und Luk. 12, 47. 48 an ihnen erfüllt werde. (4)"
Corpus_cpg-2876a,Übersetzung (Deutsch): Fünfundfünfzig ausführliche Regeln in Frage und Antworten (BKV),1. Inhalt der Einleitung.,,"S. 39In der Einleitung fordert er die versammelten Brüder auf, die Zurückgezogenheit zu benutzen, um für das Heil ihrer Seele zu sorgen, die Lauheit abzulegen und die Bekehrung nicht von einem Tage auf den andern zu verschieben, damit sie, wenn der Herr käme, nicht unvorbereitet gefunden würden. Die Zeit der Buße ist auf diese Welt beschränkt, hier hilft Gott den sich Bekehrenden, hier zeigt er noch seine Langmuth, im Jenseits zeigt er sich nur als strenger und gerechter Richter. (1) Es genügt nicht, mit Worten nach dem Himmelreiche zu verlangen, sondern man muß sich keine Mühe um dasselbe verdrießen lassen. Wer nicht säet, kann nicht ernten, wer keinen Weinberg pflanzt, keine Trauben lesen, wer nicht kämpft, keine Siegeskränze beanspruchen. Auch kommt es darauf an, daß wir so handeln, wie es der Herr geboten hat, und uns nicht damit begnügen, das eine oder andere Gebot zu erfüllen oder mit dem einen oder andern Talente zu wirthschaften, sondern wir müssen alle Gebote halten, alle Talente gebrauchen, wie denn der Herr auch geboten hat, Alles zu halten, was er befohlen.Eineböse That macht alle vorhergebrachten guten Thaten unnütz. VonvielenKrankheiten frei sein nützt Nichts, wenn der Leib voneinerverzehrt wird. (2) Daß es Nichts nützt, das eineS. 40oder andere Gebot zu halten, zeigt das Beispiel des seligen Petrus, der trotz seiner vielen guten Werke keinen Theil am Herrn haben sollte, wenn er sich nicht waschen ließe. Freilich heißt es: „Jeder, der den Namen des Herrn anruft, wird gerettet werden;“ aber es heißt auch: „Nicht ein Jeder, der zu mir sagt: Herr, Herr, wird in das Himmelreich eingehen.“ Auch arbeitet der, welcher den Willen des Herrn nicht so thut, wie Gott will, vergebens, er hat seinen Lohn dahin. Auf dreifache Weise nun wird der Mensch zur Erfüllung der Gebote bewogen: entweder aus Furcht vor der Strafe, oder zur Erlangung des Lohnes, oder aus Liebe zum Gesetzgeber. Der Letzte aber wird allein selig gepriesen. (3) Um so mehr müssen alle Gebote gehalten werden, weil, wie die Schrift sagt, durch jede Übertretung Gott verunehrt wird. Wer daher die Lüste des Lebens der Erfüllung der Gebote vorzieht, wird an den Freuden der Engel und Heiligen keinen Theil haben, Niemand wird Siegern und Nichtkämpfern gleiche Kränze zuerkennen, um so weniger der gerechte Gott, der Jedem nach seinen Werken vergilt. Barmherzigkeit und Gerechtigkeit gehen bei ihm immer Hand in Hand. Seine Güte und Barmherzigkeit soll uns nicht zur Trägheit, sondern zur Buße führen; der Verstockte wird seinem Zorne nicht entgehen. Also alle Gebote Gottes muß der Mensch erfüllen, wenn er selig werden will; denn nur so kann er zur Vollkommenheit gelangen. Worin sich Jemand schwach fühlt, das möge er der gemeinsamen Berathung der Brüder vorlegen. Wie Basilius die Pflicht hat, das Evangelium zu verkündigen, so müssen die übrigen forschen und die Vorschriften mit Eifer beobachten, damit nicht Joh. 12, 48 und Luk. 12, 47. 48 an ihnen erfüllt werde. (4)"
